face_type_id,gender,cluster_id,member_id,alias_id,label,group_name,member_name,image_count,confidence,x,y
M05,M,1,and2ble__zhang_hao,and2ble__zhang_hao,앤더블 장하오,AND2BLE,Zhang Hao,14,0.6608,0.0580,-0.2125
M01,M,5,and_team__ej,and_team__ej,앤팀 의주,&TEAM,EJ,9,0.5655,0.0575,0.0675
M09,M,7,and_team__fuma,and_team__fuma,앤팀 후마,&TEAM,Fuma,9,0.6178,0.0945,0.0570
M01,M,5,and_team__harua,and_team__harua,앤팀 하루아,&TEAM,Harua,10,0.5959,-0.0609,0.2951
M09,M,7,and_team__jo,and_team__jo,앤팀 조,&TEAM,Jo,8,0.6685,0.1332,0.1381
M07,M,0,and_team__k,and_team__k,앤팀 케이,&TEAM,K,9,0.5853,-0.2194,0.0535
M09,M,7,and_team__maki,and_team__maki,앤팀 마키,&TEAM,Maki,13,0.6652,-0.2290,-0.0026
M01,M,5,and_team__nicholas,and_team__nicholas,앤팀 니콜라스,&TEAM,Nicholas,12,0.5737,-0.0162,0.2136
M06,M,8,and_team__taki,and_team__taki,앤팀 타키,&TEAM,Taki,10,0.6424,-0.1338,0.0074
M01,M,5,and_team__yuma,and_team__yuma,앤팀 유마,&TEAM,Yuma,9,0.6019,0.1770,0.1425
M03,M,4,arrc__andy,arrc__andy,ARrC 앤디,ARrC,Andy,5,0.6698,0.2189,-0.0009
M07,M,0,arrc__choi_han,arrc__choi_han,ARrC 최한,ARrC,Choi Han,6,0.5811,-0.1705,0.1197
M02,M,3,arrc__doha,arrc__doha,ARrC 도하,ARrC,Doha,9,0.6452,-0.0666,-0.1087
M05,M,1,arrc__hyunmin,arrc__hyunmin,ARrC 현민,ARrC,Hyunmin,7,0.5723,0.1937,-0.1133
M09,M,7,arrc__jibeen,arrc__jibeen,ARrC 지빈,ARrC,Jibeen,7,0.6555,-0.1883,0.2541
M04,M,2,arrc__kien,arrc__kien,ARrC 끼엔,ARrC,Kien,8,0.5679,-0.3695,0.1006
M06,M,8,arrc__rioto,arrc__rioto,ARrC 리오토,ARrC,Rioto,8,0.6141,0.0016,0.1934
M07,M,0,axmxp__cru,axmxp__cru,AxMxP 크루,AxMxP,Cru,9,0.8510,-0.2294,-0.1615
M05,M,1,axmxp__ha_yoojoon,axmxp__ha_yoojoon,AxMxP 하유준,AxMxP,Ha Yoojoon,8,0.7334,0.2327,0.0913
M06,M,8,axmxp__juhwan,axmxp__juhwan,AxMxP 주환,AxMxP,Juhwan,7,0.6632,0.0684,0.0985
M11,M,9,axmxp__kim_shin,axmxp__kim_shin,AxMxP 김신,AxMxP,Kim Shin,5,0.6853,0.1242,-0.0013
M05,M,1,bae173__bit,bae173__bit,BAE173 빛,BAE173,Bit,15,0.6753,-0.1666,-0.1218
M11,M,9,bae173__doha,bae173__doha,BAE173 도하,BAE173,Doha,10,0.7103,-0.1845,-0.1493
M02,M,3,close_your_eyes__jeon_minwook,jeon_minwook,클로즈유어아이즈 전민욱,CLOSE YOUR EYES,Jeon Minwook,12,0.7219,-0.1761,-0.1692
M01,M,5,bae173__junseo,bae173__junseo,BAE173 준서,BAE173,Junseo,18,0.6827,0.1031,0.1239
M01,M,5,bae173__muzin,bae173__muzin,BAE173 무진,BAE173,Muzin,5,0.5938,0.0038,0.2547
M09,M,7,bae173__yoojun,bae173__yoojun,BAE173 유준,BAE173,Yoojun,22,0.6466,-0.0301,0.0512
M10,M,10,bae173__youngseo,bae173__youngseo,BAE173 영서,BAE173,Youngseo,21,0.6987,0.0212,-0.0695
M02,M,3,be_boys__goohyun,be_boys__goohyun,비보이즈 구현,BE BOYS,Goohyun,12,0.8217,0.2031,0.0326
M02,M,3,be_boys__hakseong,be_boys__hakseong,비보이즈 학성,BE BOYS,Hakseong,12,0.8359,0.0533,-0.3261
M10,M,10,be_boys__minjoon,be_boys__minjoon,비보이즈 민준,BE BOYS,Minjoon,14,0.7813,-0.1288,0.0430
M03,M,4,be_boys__takuma,be_boys__takuma,비보이즈 타쿠마,BE BOYS,Takuma,10,0.8084,0.2002,-0.0336
M03,M,4,be_boys__woncheon,be_boys__woncheon,비보이즈 원천,BE BOYS,Woncheon,12,0.8766,0.3028,-0.1990
M01,M,5,be_boys__yunseo,be_boys__yunseo,비보이즈 윤서,BE BOYS,Yunseo,13,0.8502,0.1003,0.0696
M01,M,5,blitzers__chris,blitzers__chris,블리처스 크리스,BLITZERS,Chris,6,0.6016,0.1992,-0.0064
M04,M,2,blitzers__jinhwa,blitzers__jinhwa,블리처스 진화,BLITZERS,Jinhwa,12,0.7281,-0.0583,0.0268
M01,M,5,blitzers__juhan,blitzers__juhan,블리처스 주한,BLITZERS,Juhan,9,0.5923,0.1478,0.1005
M05,M,1,blitzers__lutan,blitzers__lutan,블리처스 루탄,BLITZERS,Lutan,9,0.6867,0.0656,0.0016
M08,M,6,blitzers__sya,blitzers__sya,블리처스 샤,BLITZERS,Sya,9,0.7523,0.0539,0.1421
M05,M,1,blitzers__wooju,blitzers__wooju,블리처스 우주,BLITZERS,Wooju,11,0.5823,0.1801,0.0719
M05,M,1,boynextdoor__jaehyun,boynextdoor__jaehyun,보이넥스트도어 재현,BOYNEXTDOOR,Jaehyun,25,0.6461,0.0962,-0.0167
M10,M,10,boynextdoor__leehan,boynextdoor__leehan,보이넥스트도어 이한,BOYNEXTDOOR,Leehan,8,0.7164,-0.2113,-0.1094
M05,M,1,boynextdoor__riwoo,boynextdoor__riwoo,보이넥스트도어 리우,BOYNEXTDOOR,Riwoo,11,0.7474,0.1774,-0.1611
M02,M,3,boynextdoor__sungho,boynextdoor__sungho,보이넥스트도어 성호,BOYNEXTDOOR,Sungho,11,0.7477,0.1276,0.0756
M10,M,10,boynextdoor__taesan,boynextdoor__taesan,보이넥스트도어 태산,BOYNEXTDOOR,Taesan,10,0.7487,-0.1988,0.0178
M08,M,6,boynextdoor__woonhak,boynextdoor__woonhak,보이넥스트도어 운학,BOYNEXTDOOR,Woonhak,10,0.6619,0.2614,0.0618
M11,M,9,btob__changsub,btob__changsub,비투비 창섭,BTOB,Changsub,8,0.6319,-0.0484,0.0479
M01,M,5,btob__eunkwang,btob__eunkwang,비투비 은광,BTOB,Eunkwang,11,0.7220,0.1672,0.2611
M01,M,5,btob__hyunsik,btob__hyunsik,비투비 현식,BTOB,Hyunsik,8,0.6082,0.1001,0.1676
M04,M,2,btob__minhyuk,btob__minhyuk,비투비 민혁,BTOB,Minhyuk,10,0.7470,-0.0533,-0.2534
M05,M,1,btob__peniel,btob__peniel,비투비 프니엘,BTOB,Peniel,8,0.7297,-0.0404,-0.0748
M07,M,0,btob__sungjae,btob__sungjae,비투비 성재,BTOB,Sungjae,10,0.7126,-0.3012,-0.1094
M01,M,5,close_your_eyes__jang_yeojun,close_your_eyes__jang_yeojun,클로즈유어아이즈 장여준,CLOSE YOUR EYES,Jang Yeojun,11,0.7026,0.1684,0.0622
M02,M,3,close_your_eyes__kenshin,close_your_eyes__kenshin,클로즈유어아이즈 켄신,CLOSE YOUR EYES,Kenshin,12,0.7338,0.1409,-0.1178
M10,M,10,close_your_eyes__kim_sungmin,close_your_eyes__kim_sungmin,클로즈유어아이즈 김성민,CLOSE YOUR EYES,Kim Sungmin,10,0.7266,-0.0075,0.0146
M10,M,10,close_your_eyes__ma_jingxiang,close_your_eyes__ma_jingxiang,클로즈유어아이즈 마징시앙,CLOSE YOUR EYES,Ma Jingxiang,14,0.7184,-0.2768,0.0531
M02,M,3,close_your_eyes__seo_kyoungbae,close_your_eyes__seo_kyoungbae,클로즈유어아이즈 서경배,CLOSE YOUR EYES,Seo Kyoungbae,12,0.7100,0.0675,-0.2535
M02,M,3,close_your_eyes__song_seungho,close_your_eyes__song_seungho,클로즈유어아이즈 송승호,CLOSE YOUR EYES,Song Seungho,10,0.6301,-0.0293,-0.0780
M08,M,6,cmdm__byunghoon,cmdm__byunghoon,CMDM 병훈,CMDM,Byunghoon,7,0.5616,0.2713,-0.0572
M07,M,0,cmdm__heeju,cmdm__heeju,CMDM 희주,CMDM,Heeju,6,0.5350,-0.0452,0.0100
M01,M,5,cmdm__hyunhah,cmdm__hyunhah,CMDM 현하,CMDM,Hyunhah,9,0.6880,-0.0058,0.1643
M01,M,5,cmdm__nohyul,cmdm__nohyul,CMDM 노율,CMDM,Nohyul,8,0.7189,0.0052,0.1378
M07,M,0,cortis__james,cortis__james,코르티스 제임스,CORTIS,James,11,0.8482,-0.2667,0.0206
M09,M,7,cortis__juhoon,cortis__juhoon,코르티스 주훈,CORTIS,Juhoon,9,0.6678,-0.1056,0.0815
M09,M,7,cortis__keonho,cortis__keonho,코르티스 건호,CORTIS,Keonho,11,0.6793,-0.3034,0.2204
M09,M,7,cortis__martin,cortis__martin,코르티스 마틴,CORTIS,Martin,10,0.8530,-0.1620,0.0811
M09,M,7,cortis__seonghyeon,cortis__seonghyeon,코르티스 성현,CORTIS,Seonghyeon,9,0.7273,-0.1096,-0.1730
M04,M,2,cravity__allen,cravity__allen,크래비티 앨런,CRAVITY,Allen,23,0.6044,-0.1338,0.0394
M01,M,5,cravity__hyeongjun,cravity__hyeongjun,크래비티 형준,CRAVITY,Hyeongjun,12,0.6419,0.0497,0.1385
M01,M,5,cravity__jungmo,cravity__jungmo,크래비티 정모,CRAVITY,Jungmo,16,0.6488,-0.0320,0.3015
M02,M,3,cravity__minhee,cravity__minhee,크래비티 민희,CRAVITY,Minhee,17,0.6587,-0.0785,-0.1957
M02,M,3,cravity__seongmin,cravity__seongmin,크래비티 성민,CRAVITY,Seongmin,19,0.5920,0.0968,-0.3290
M04,M,2,cravity__serim,cravity__serim,크래비티 세림,CRAVITY,Serim,22,0.6073,-0.3310,0.1133
M06,M,8,cravity__taeyoung,cravity__taeyoung,크래비티 태영,CRAVITY,Taeyoung,8,0.5809,-0.0868,0.1296
M05,M,1,cravity__wonjin,cravity__wonjin,크래비티 원진,CRAVITY,Wonjin,23,0.6267,0.1769,-0.1743
M06,M,8,cravity__woobin,cravity__woobin,크래비티 우빈,CRAVITY,Woobin,11,0.6345,0.1837,0.2886
M03,M,4,daychild__eden,daychild__eden,데이차일드 이든,DAYCHILD,Eden,6,0.5618,0.2116,0.0971
M08,M,6,daychild__siwoo,daychild__siwoo,데이차일드 시우,DAYCHILD,Siwoo,9,0.5883,0.3427,0.1825
M11,M,9,dkb__d1,dkb__d1,다크비 디원,DKB,D1,23,0.7018,-0.1574,0.0300
M06,M,8,dkb__e_chan,dkb__e_chan,다크비 이찬,DKB,E-Chan,14,0.7088,0.1241,0.2525
M10,M,10,dkb__gk,dkb__gk,다크비 지케이,DKB,GK,20,0.6551,0.0682,-0.1074
M03,M,4,dkb__harry_june,dkb__harry_june,다크비 해리준,DKB,Harry June,14,0.7565,0.0199,-0.2009
M04,M,2,dkb__heechan,dkb__heechan,다크비 희찬,DKB,Heechan,18,0.7285,-0.0021,0.0946
M01,M,5,dkb__junseo,dkb__junseo,다크비 준서,DKB,Junseo,22,0.6759,0.1971,-0.0581
M10,M,10,dkb__lune,dkb__lune,다크비 룬,DKB,Lune,24,0.6653,0.0012,-0.0284
M08,M,6,dkb__yuku,dkb__yuku,다크비 유쿠,DKB,Yuku,24,0.6719,0.2244,0.3012
M08,M,6,dragon_pony__an_taegyu,dragon_pony__an_taegyu,드래곤포니 안태규,Dragon Pony,An Taegyu,8,0.7432,0.1377,-0.1661
M05,M,1,dragon_pony__ko_ganghun,dragon_pony__ko_ganghun,드래곤포니 고강훈,Dragon Pony,Ko Ganghun,9,0.7997,0.2694,0.0229
M01,M,5,dragon_pony__kwon_sehyuk,dragon_pony__kwon_sehyuk,드래곤포니 권세혁,Dragon Pony,Kwon Sehyuk,12,0.7695,0.0108,0.1314
M08,M,6,dragon_pony__pyun_sunghyun,dragon_pony__pyun_sunghyun,드래곤포니 편성현,Dragon Pony,Pyun Sunghyun,8,0.3962,0.1281,0.0550
M05,M,1,drippin__changuk,drippin__changuk,드리핀 창욱,DRIPPIN,Changuk,30,0.6572,0.1942,0.1631
M04,M,2,drippin__dongyun,drippin__dongyun,드리핀 동윤,DRIPPIN,Dongyun,10,0.6713,-0.1316,-0.0754
M03,M,4,drippin__hyeop,drippin__hyeop,드리핀 협,DRIPPIN,Hyeop,21,0.5905,0.1287,-0.0588
M09,M,7,drippin__junho,drippin__junho,드리핀 준호,DRIPPIN,Junho,14,0.6745,-0.2379,-0.0261
M06,M,8,drippin__minseo,drippin__minseo,드리핀 민서,DRIPPIN,Minseo,16,0.6127,0.1466,0.1203
M03,M,4,drippin__yunseong,drippin__yunseong,드리핀 윤성,DRIPPIN,Yunseong,20,0.6592,-0.0984,-0.2353
M11,M,9,dxmon__hee,dxmon__hee,다이몬 히,DXMON,Hee,8,0.6562,-0.2308,-0.0828
M03,M,4,dxmon__minjae,dxmon__minjae,다이몬 민재,DXMON,Minjae,8,0.6660,0.1037,0.0490
M11,M,9,dxmon__rex,dxmon__rex,다이몬 렉스,DXMON,Rex,8,0.7203,-0.2756,-0.2230
M01,M,5,dxmon__seita,dxmon__seita,다이몬 세이타,DXMON,Seita,9,0.6768,0.0101,0.3298
M03,M,4,dxmon__tk,dxmon__tk,다이몬 TK,DXMON,TK,6,0.6546,0.3029,0.1484
M05,M,1,eight_turn__haemin,eight_turn__haemin,에잇턴 해민,8TURN,Haemin,12,0.7022,0.1597,-0.1906
M10,M,10,eight_turn__jaeyun,eight_turn__jaeyun,에잇턴 재윤,8TURN,Jaeyun,8,0.7465,-0.0593,-0.1366
M03,M,4,eight_turn__kyungmin,eight_turn__kyungmin,에잇턴 경민,8TURN,Kyungmin,13,0.7723,0.0242,-0.0083
M05,M,1,eight_turn__minho,eight_turn__minho,에잇턴 민호,8TURN,Minho,11,0.7415,0.3004,-0.1114
M01,M,5,eight_turn__myungho,eight_turn__myungho,에잇턴 명호,8TURN,Myungho,11,0.7704,-0.0157,0.1081
M02,M,3,eight_turn__seungheon,eight_turn__seungheon,에잇턴 승헌,8TURN,Seungheon,10,0.6679,-0.0843,-0.1856
M10,M,10,eight_turn__yoonsung,eight_turn__yoonsung,에잇턴 윤성,8TURN,Yoonsung,10,0.8122,0.1213,-0.0465
M03,M,4,eight_turn__yungyu,eight_turn__yungyu,에잇턴 윤규,8TURN,Yungyu,10,0.7615,0.1565,-0.3488
M01,M,5,eighty_two_major__dogyun,eighty_two_major__dogyun,팔이메이저 도균,82MAJOR,Dogyun,11,0.6695,0.1013,0.1090
M10,M,10,eighty_two_major__seokjoon,eighty_two_major__seokjoon,팔이메이저 석준,82MAJOR,Seokjoon,8,0.6248,-0.0425,-0.2506
M07,M,0,eighty_two_major__seongbin,eighty_two_major__seongbin,팔이메이저 성빈,82MAJOR,Seongbin,8,0.4626,-0.0995,-0.2213
M09,M,7,eighty_two_major__seongil,eighty_two_major__seongil,팔이메이저 성일,82MAJOR,Seongil,5,0.5822,-0.0211,-0.0869
M08,M,6,eighty_two_major__seongmo,eighty_two_major__seongmo,팔이메이저 성모,82MAJOR,Seongmo,11,0.5098,0.1789,-0.0597
M01,M,5,eighty_two_major__yechan,eighty_two_major__yechan,팔이메이저 예찬,82MAJOR,Yechan,8,0.5624,-0.0275,0.2317
M03,M,4,elast__baekgyeul,elast__baekgyeul,엘라스트 백결,E'LAST,Baekgyeul,18,0.6727,0.2856,-0.1460
M01,M,5,elast__choi_in,elast__choi_in,엘라스트 최인,E'LAST,Choi In,23,0.6411,0.0207,0.2098
M08,M,6,elast__rano,elast__rano,엘라스트 라노,E'LAST,Rano,18,0.6757,0.1610,0.0979
M04,M,2,elast__romin,elast__romin,엘라스트 로민,E'LAST,Romin,28,0.6654,-0.1008,0.0946
M07,M,0,elast__won_hyuk,elast__won_hyuk,엘라스트 원혁,E'LAST,Won Hyuk,19,0.7019,0.0066,-0.0171
M02,M,3,elast__wonjun,elast__wonjun,엘라스트 원준,E'LAST,Wonjun,26,0.6648,0.3239,-0.3513
M07,M,0,elast__yejun,elast__yejun,엘라스트 예준,E'LAST,Yejun,18,0.7004,-0.2442,-0.0105
M07,M,0,enhypen__heeseung,enhypen__heeseung,엔하이픈 희승,ENHYPEN,Heeseung,8,0.6664,-0.1482,0.0837
M07,M,0,enhypen__jake,enhypen__jake,엔하이픈 제이크,ENHYPEN,Jake,8,0.6330,-0.2034,0.1320
M06,M,8,enhypen__jay,enhypen__jay,엔하이픈 제이,ENHYPEN,Jay,6,0.6338,-0.0049,0.1250
M08,M,6,enhypen__jungwon,enhypen__jungwon,엔하이픈 정원,ENHYPEN,Jungwon,11,0.7640,0.1664,-0.1201
M09,M,7,enhypen__ni_ki,enhypen__ni_ki,엔하이픈 니키,ENHYPEN,Ni-ki,8,0.7250,-0.0785,0.2896
M03,M,4,enhypen__sunghoon,enhypen__sunghoon,엔하이픈 성훈,ENHYPEN,Sunghoon,8,0.7307,-0.0019,-0.1078
M01,M,5,enhypen__sunoo,enhypen__sunoo,엔하이픈 선우,ENHYPEN,Sunoo,8,0.5593,0.1763,0.2717
M04,M,2,epex__a_min,epex__a_min,이펙스 아민,EPEX,A-Min,10,0.7265,-0.1865,0.0483
M04,M,2,epex__ayden,epex__ayden,이펙스 에이든,EPEX,Ayden,10,0.7454,-0.0964,-0.1270
M06,M,8,epex__baekseung,epex__baekseung,이펙스 백승,EPEX,Baekseung,11,0.7195,0.0609,0.0796
M06,M,8,epex__jeff,epex__jeff,이펙스 제프,EPEX,Jeff,13,0.6754,0.0735,0.2312
M09,M,7,epex__mu,epex__mu,이펙스 뮤,EPEX,Mu,8,0.7345,-0.1628,-0.0192
M04,M,2,epex__wish,epex__wish,이펙스 위시,EPEX,Wish,8,0.6783,-0.0856,0.1309
M03,M,4,epex__yewang,epex__yewang,이펙스 예왕,EPEX,Yewang,9,0.7087,0.0987,-0.3432
M04,M,2,evnne__keita,evnne__keita,이븐 케이타,EVNNE,Keita,14,0.7059,-0.1554,-0.1712
M02,M,3,evnne__lee_jeonghyeon,evnne__lee_jeonghyeon,이븐 이정현,EVNNE,Lee Jeonghyeon,8,0.6788,-0.0025,-0.3125
M07,M,0,evnne__mun_junghyun,evnne__mun_junghyun,이븐 문정현,EVNNE,Mun Junghyun,11,0.7314,-0.2095,-0.0715
M01,M,5,evnne__park_hanbin,evnne__park_hanbin,이븐 박한빈,EVNNE,Park Hanbin,11,0.7104,0.1012,0.1986
M02,M,3,evnne__park_jihoo,evnne__park_jihoo,이븐 박지후,EVNNE,Park Jihoo,11,0.6321,0.2634,-0.4000
M10,M,10,fantasy_boys__hikari,fantasy_boys__hikari,판타지보이즈 히카리,FANTASY BOYS,Hikari,12,0.6357,-0.1405,-0.2663
M06,M,8,fantasy_boys__hikaru,fantasy_boys__hikaru,판타지보이즈 히카루,FANTASY BOYS,Hikaru,7,0.5506,-0.1775,0.0312
M11,M,9,fantasy_boys__hong_sungmin,fantasy_boys__hong_sungmin,판타지보이즈 홍성민,FANTASY BOYS,Hong Sungmin,8,0.5576,-0.3689,-0.0199
M11,M,9,fantasy_boys__kaedan,fantasy_boys__kaedan,판타지보이즈 케이단,FANTASY BOYS,Kaedan,8,0.6681,0.0958,-0.2286
M02,M,3,fantasy_boys__kang_minseo,fantasy_boys__kang_minseo,판타지보이즈 강민서,FANTASY BOYS,Kang Minseo,13,0.7426,0.0701,-0.4039
M02,M,3,fantasy_boys__kim_gyurae,fantasy_boys__kim_gyurae,판타지보이즈 김규래,FANTASY BOYS,Kim Gyurae,12,0.6037,-0.0671,-0.2931
M04,M,2,fantasy_boys__kim_wooseok,fantasy_boys__kim_wooseok,판타지보이즈 김우석,FANTASY BOYS,Kim Wooseok,10,0.7050,0.0745,0.0698
M09,M,7,fantasy_boys__lee_hanbin,fantasy_boys__lee_hanbin,판타지보이즈 이한빈,FANTASY BOYS,Lee Hanbin,10,0.6800,-0.0662,0.1311
M09,M,7,fantasy_boys__ling_qi,fantasy_boys__ling_qi,판타지보이즈 링치,FANTASY BOYS,Ling Qi,8,0.6315,-0.2030,0.1923
M09,M,7,fantasy_boys__oh_hyeontae,fantasy_boys__oh_hyeontae,판타지보이즈 오현태,FANTASY BOYS,Oh Hyeontae,11,0.6883,-0.0269,0.0421
M11,M,9,ghost9__jinwoo,ghost9__jinwoo,고스트나인 진우,GHOST9,Jinwoo,11,0.7829,-0.1060,-0.1257
M01,M,5,ghost9__junhyung,ghost9__junhyung,고스트나인 준형,GHOST9,Junhyung,21,0.6659,0.0772,0.0285
M09,M,7,ghost9__junseong,ghost9__junseong,고스트나인 준성,GHOST9,Junseong,18,0.6653,0.0211,0.2017
M04,M,2,ghost9__kangsung,ghost9__kangsung,고스트나인 강성,GHOST9,Kangsung,11,0.8920,0.0324,0.0745
M07,M,0,ghost9__prince,ghost9__prince,고스트나인 프린스,GHOST9,Prince,15,0.7693,-0.2724,-0.2281
M04,M,2,ghost9__shin,ghost9__shin,고스트나인 이신,GHOST9,Shin,16,0.6357,0.0751,0.0823
M06,M,8,ghost9__woojin,ghost9__woojin,고스트나인 우진,GHOST9,Woojin,16,0.6200,-0.1726,0.2016
M10,M,10,hifi_unicorn__hyunyul,hifi_unicorn__hyunyul,하이파이유니콘 현율,Hi-Fi Un!corn,Hyunyul,12,0.6749,-0.1340,-0.1337
M03,M,4,hifi_unicorn__kiyoon,hifi_unicorn__kiyoon,하이파이유니콘 기윤,Hi-Fi Un!corn,Kiyoon,9,0.7279,0.0448,0.1622
M03,M,4,hifi_unicorn__min,hifi_unicorn__min,하이파이유니콘 민,Hi-Fi Un!corn,Min,9,0.6884,0.0039,-0.0107
M03,M,4,hifi_unicorn__shuto,hifi_unicorn__shuto,하이파이유니콘 슈토,Hi-Fi Un!corn,Shuto,9,0.7290,0.1447,-0.0714
M08,M,6,hifi_unicorn__taemin,hifi_unicorn__taemin,하이파이유니콘 태민,Hi-Fi Un!corn,Taemin,8,0.7046,0.2988,0.0786
M11,M,9,hori7on__jeromy,hori7on__jeromy,호라이즌 제로미,HORI7ON,Jeromy,7,0.8365,-0.1822,-0.0223
M05,M,1,hori7on__kim,hori7on__kim,호라이즌 킴,HORI7ON,Kim,11,0.8127,-0.0752,-0.1704
M06,M,8,hori7on__kyler,hori7on__kyler,호라이즌 카일러,HORI7ON,Kyler,11,0.7113,-0.0991,0.1819
M06,M,8,hori7on__marcus,hori7on__marcus,호라이즌 마커스,HORI7ON,Marcus,10,0.6532,-0.2556,0.1118
M11,M,9,hori7on__reyster,hori7on__reyster,호라이즌 레이스터,HORI7ON,Reyster,8,0.6993,-0.2562,0.0049
M10,M,10,hori7on__vinci,hori7on__vinci,호라이즌 빈치,HORI7ON,Vinci,7,0.6727,-0.1887,-0.0853
M06,M,8,hori7on__winston,hori7on__winston,호라이즌 윈스턴,HORI7ON,Winston,10,0.6195,-0.1850,0.1314
M01,M,5,hrtz_wav__riaan,hrtz_wav__riaan,hrtz.wav 리안,hrtz.wav,Riaan,5,0.3760,0.2133,0.3356
M07,M,0,idid__baek_junhyuk,idid__baek_junhyuk,아이딧 백준혁,IDID,Baek Junhyuk,13,0.8431,-0.0171,-0.1049
M04,M,2,idid__chu_yoochan,idid__chu_yoochan,아이딧 추유찬,IDID,Chu Yoochan,10,0.7604,-0.1346,-0.0753
M05,M,1,idid__jang_yonghoon,idid__jang_yonghoon,아이딧 장용훈,IDID,Jang Yonghoon,12,0.7880,0.1884,-0.1855
M05,M,1,idid__jeong_semin,idid__jeong_semin,아이딧 정세민,IDID,Jeong Semin,12,0.6652,0.1302,-0.1942
M03,M,4,idid__kim_minjae,idid__kim_minjae,아이딧 김민재,IDID,Kim Minjae,6,0.5547,0.1166,-0.0508
M03,M,4,idid__park_seonghyeon,idid__park_seonghyeon,아이딧 박성현,IDID,Park Seonghyeon,12,0.7179,0.0872,0.0146
M03,M,4,idid__park_wonbin,idid__park_wonbin,아이딧 박원빈,IDID,Park Wonbin,8,0.8552,0.1591,-0.1378
M08,M,6,idntt__choi_gyeongbeen,idntt__choi_gyeongbeen,idntt 최경빈,idntt,Choi GyeongBeen,8,0.7271,0.2554,0.0414
M10,M,10,idntt__choi_taein,idntt__choi_taein,idntt 최태인,idntt,Choi TaeIn,8,0.8767,-0.0982,-0.2883
M11,M,9,idntt__han_yejoon,idntt__han_yejoon,idntt 한예준,idntt,Han YeJoon,7,0.5897,0.0289,0.0773
M10,M,10,idntt__hwang_eunsoo,idntt__hwang_eunsoo,idntt 황은수,idntt,Hwang EunSoo,8,0.6377,-0.1403,-0.0341
M01,M,5,idntt__kim_dohun,idntt__kim_dohun,idntt 김도훈,idntt,Kim DoHun,12,0.6717,0.1023,0.0792
M06,M,8,idntt__kim_heeju,idntt__kim_heeju,idntt 김희주,idntt,Kim HeeJu,11,0.6730,0.2075,0.1086
M03,M,4,idntt__kim_juho,idntt__kim_juho,idntt 김주호,idntt,Kim JuHo,7,0.5197,0.0891,-0.0602
M09,M,7,idntt__kim_seongjun,idntt__kim_seongjun,idntt 김성준,idntt,Kim SeongJun,6,0.7710,-0.0908,-0.0293
M04,M,2,idntt__lee_cheongmyeong,idntt__lee_cheongmyeong,idntt 이청명,idntt,Lee CheongMyeong,10,0.6887,0.0101,-0.0705
M10,M,10,idntt__lee_hwanhee,idntt__lee_hwanhee,idntt 이환희,idntt,Lee HwanHee,8,0.8307,0.2253,-0.1152
M05,M,1,idntt__lee_jaeyoung,idntt__lee_jaeyoung,idntt 이재영,idntt,Lee JaeYoung,8,0.7234,0.1398,-0.1062
M03,M,4,idntt__lee_kyuhyuk,idntt__lee_kyuhyuk,idntt 이규혁,idntt,Lee KyuHyuk,7,0.5910,0.0449,0.0919
M01,M,5,idntt__nam_jiwoon,idntt__nam_jiwoon,idntt 남지운,idntt,Nam JiWoon,7,0.6092,0.1136,0.1001
M03,M,4,idntt__park_nuri,idntt__park_nuri,idntt 박누리,idntt,Park NuRi,8,0.5296,0.0154,-0.1149
M04,M,2,idntt__towa,idntt__towa,idntt 토와,idntt,Towa,7,0.5910,-0.2015,0.1601
M05,M,1,justb__bain,justb__bain,저스트비 배인,JUSTB,Bain,7,0.6625,0.0841,-0.2319
M05,M,1,justb__dy,justb__dy,저스트비 DY,JUSTB,DY,8,0.6180,0.3045,-0.0480
M05,M,1,justb__geonu,justb__geonu,저스트비 건우,JUSTB,Geonu,6,0.5814,0.3316,-0.2018
M09,M,7,justb__jimin,justb__jimin,저스트비 지민,JUSTB,Jimin,9,0.6707,-0.0025,0.2933
M02,M,3,justb__jm,justb__jm,저스트비 JM,JUSTB,JM,13,0.7177,0.1912,-0.1374
M04,M,2,kickflip__amaru,kickflip__amaru,킥플립 아마루,KickFlip,Amaru,13,0.7305,-0.1247,0.1159
M06,M,8,kickflip__donghwa,kickflip__donghwa,킥플립 동화,KickFlip,Donghwa,11,0.6707,-0.1256,0.3373
M08,M,6,kickflip__donghyeon,kickflip__donghyeon,킥플립 동현,KickFlip,Donghyeon,11,0.6343,0.0934,0.0046
M09,M,7,kickflip__juwang,kickflip__juwang,킥플립 주왕,KickFlip,Juwang,10,0.7337,0.1401,0.1675
M04,M,2,kickflip__keiju,kickflip__keiju,킥플립 케이주,KickFlip,Keiju,8,0.7508,-0.0732,0.0356
M03,M,4,kickflip__kyehoon,kickflip__kyehoon,킥플립 계훈,KickFlip,Kyehoon,13,0.7147,0.2529,0.0006
M04,M,2,kickflip__minje,kickflip__minje,킥플립 민제,KickFlip,Minje,12,0.6923,-0.1427,-0.0001
M03,M,4,lngshot__louis,lngshot__louis,LNGSHOT 루이,LNGSHOT,Louis,6,0.5598,-0.0620,0.0648
M02,M,3,lngshot__ohyul,lngshot__ohyul,LNGSHOT 오율,LNGSHOT,Ohyul,7,0.5180,-0.0552,-0.1162
